vehicle_id,model,chemistry,capacity_kwh,cycle_number,odometer_km,avg_temperature_c,max_temperature_c,fast_charge_ratio,depth_of_discharge,c_rate,internal_resistance_mohm,cell_voltage_variance,cumulative_kwh_throughput,state_of_health,remaining_useful_life_cycles,is_anomaly
EV-137,Tesla Model Y Long Range,NMC 811,78.1,167,7210,32.49,38.56,0.233,0.434,0.78,1.475,0.0078,10464.9,97.85,2163,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,168,7128,34.65,46.59,0.176,0.357,0.7,1.876,0.0071,8660.8,97.84,2165,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,169,6991,33.91,42.79,0.207,0.445,0.74,1.476,0.0075,10867.0,97.83,2163,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,170,6475,32.91,40.64,0.287,0.429,0.86,1.477,0.0084,10534.2,97.81,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,171,7046,33.59,44.82,0.14,0.425,0.64,1.477,0.0067,10489.2,97.8,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,172,7089,37.95,49.45,0.231,0.445,0.78,1.878,0.0078,11052.6,97.78,2154,1
EV-137,Tesla Model Y Long Range,NMC 811,78.1,173,7335,30.64,36.0,0.191,0.351,0.72,1.478,0.0073,8782.1,97.77,2157,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,174,6749,26.57,32.81,0.12,0.385,0.61,1.478,0.0064,9681.6,97.76,2159,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,175,6915,28.6,38.49,0.208,0.443,0.75,1.479,0.0075,11209.4,97.75,2159,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,176,7251,28.08,32.96,0.151,0.383,0.66,1.479,0.0068,9735.7,97.74,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,177,7598,30.95,43.82,0.147,0.476,0.65,1.48,0.0068,12176.5,97.73,2160,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,178,7077,26.6,30.6,0.198,0.407,0.73,1.48,0.0074,10478.2,97.72,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,179,6998,28.9,36.0,0.091,0.422,0.57,1.48,0.0061,10902.2,97.71,2162,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,180,7512,32.49,44.33,0.113,0.432,0.6,1.481,0.0064,11232.8,97.69,2162,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,181,7136,33.33,40.29,0.145,0.458,0.65,1.481,0.0068,11982.6,97.68,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,182,7401,37.34,46.42,0.265,0.464,0.83,1.882,0.0082,12189.1,97.66,2153,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,183,7297,31.44,37.57,0.215,0.395,0.76,1.482,0.0076,10446.7,97.65,2154,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,184,7459,32.65,43.83,0.249,0.4,0.81,1.483,0.0081,10640.6,97.64,2155,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,185,7783,31.58,41.91,0.194,0.445,0.72,1.483,0.0074,11882.3,97.63,2154,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,186,7779,33.34,39.48,0.18,0.439,0.7,1.483,0.0072,11809.7,97.62,2153,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,187,7763,33.86,39.52,0.168,0.411,0.69,1.484,0.0071,11111.1,97.6,2153,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,188,7505,31.66,37.11,0.237,0.423,0.79,1.484,0.0079,11503.4,97.59,2153,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,189,7329,30.4,38.84,0.204,0.395,0.74,1.485,0.0075,10774.3,97.58,2154,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,190,7753,33.64,40.24,0.188,0.372,0.72,1.485,0.0074,10199.7,97.57,2156,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,191,8077,31.46,35.96,0.254,0.408,0.81,1.485,0.0081,11270.1,97.56,2156,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,192,8293,34.29,44.76,0.224,0.473,0.77,1.486,0.0078,13124.7,97.54,2152,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,193,8045,25.48,38.78,0.188,0.39,0.72,1.486,0.0074,10865.7,97.53,2154,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,194,7733,31.7,37.78,0.091,0.432,0.57,1.487,0.0062,12103.3,97.52,2154,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,195,7658,29.64,43.02,0.225,0.385,0.77,1.487,0.0078,10851.1,97.51,2156,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,196,7684,29.94,37.04,0.146,0.387,0.65,1.487,0.0069,10946.7,97.5,2158,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,197,8321,31.1,35.24,0.196,0.421,0.73,1.488,0.0075,11992.4,97.49,2158,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,198,8321,27.85,31.88,0.155,0.335,0.67,1.488,0.007,9596.0,97.48,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,199,7835,30.7,38.32,0.163,0.454,0.68,1.489,0.0071,13060.7,97.47,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,200,7737,27.67,37.95,0.142,0.417,0.65,1.489,0.0069,12040.9,97.46,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,201,8543,29.92,37.66,0.221,0.42,0.77,1.489,0.0078,12198.8,97.45,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,202,8611,28.23,33.86,0.226,0.417,0.77,1.49,0.0079,12181.2,97.44,2162,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,203,8019,32.9,40.24,0.221,0.445,0.76,1.49,0.0078,13038.9,97.42,2160,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,204,8378,28.96,33.31,0.178,0.499,0.7,1.491,0.0073,14721.7,97.41,2158,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,205,8076,29.73,38.13,0.173,0.41,0.69,1.491,0.0072,12150.1,97.4,2159,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,206,8088,28.49,35.9,0.207,0.421,0.74,1.491,0.0077,12539.9,97.39,2159,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,207,8937,27.47,40.21,0.14,0.42,0.64,1.492,0.0069,12546.9,97.38,2159,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,208,8749,31.83,43.97,0.153,0.41,0.66,1.492,0.007,12331.7,97.37,2160,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,209,8900,28.44,41.39,0.142,0.405,0.65,1.493,0.0069,12237.5,97.36,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,210,8069,29.02,40.16,0.188,0.46,0.72,1.493,0.0075,13972.1,97.34,2160,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,211,9008,32.12,39.55,0.204,0.392,0.74,1.493,0.0076,11952.9,97.33,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,212,8671,33.09,46.04,0.164,0.426,0.68,1.894,0.0072,13037.0,97.32,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,213,8546,31.19,36.73,0.151,0.444,0.66,1.494,0.007,13654.3,97.31,2160,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,214,9024,29.28,34.18,0.212,0.461,0.75,1.495,0.0078,14242.7,97.3,2159,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,215,9363,34.01,39.56,0.16,0.379,0.67,1.495,0.0071,11774.6,97.28,2160,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,216,8557,32.51,44.47,0.118,0.417,0.61,1.495,0.0066,13013.6,97.27,2160,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,217,9393,32.17,39.04,0.153,0.446,0.66,1.496,0.0071,13997.9,97.26,2160,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,218,8859,29.74,37.6,0.163,0.434,0.68,1.496,0.0072,13654.8,97.25,2160,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,219,8767,27.97,40.79,0.121,0.365,0.61,1.497,0.0067,11533.7,97.24,2162,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,220,9165,34.98,45.32,0.228,0.452,0.77,1.897,0.008,14378.8,97.23,2158,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,221,9259,29.36,43.33,0.102,0.409,0.59,1.497,0.0065,13049.4,97.22,2159,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,222,8620,29.0,34.55,0.237,0.432,0.79,1.498,0.0081,13865.0,97.2,2159,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,223,8791,33.02,44.5,0.177,0.356,0.7,1.498,0.0074,11467.5,97.19,2161,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,224,8602,32.29,44.59,0.253,0.417,0.81,1.499,0.0083,13491.2,97.18,2160,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,225,8593,26.34,37.45,0.129,0.463,0.63,1.499,0.0068,15039.4,97.17,2159,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,226,9337,29.91,36.81,0.168,0.426,0.69,1.499,0.0073,13907.4,97.16,2159,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,227,9354,33.27,45.79,0.177,0.417,0.7,1.9,0.0074,13665.5,97.15,2159,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,228,9962,34.44,38.97,0.163,0.457,0.68,1.5,0.0072,15070.7,97.13,2157,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,229,9379,35.18,45.79,0.299,0.439,0.88,1.901,0.0089,14537.2,97.12,2153,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,230,9987,36.11,45.63,0.207,0.448,0.74,1.901,0.0078,14872.3,97.1,2149,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,231,9174,32.49,39.11,0.158,0.407,0.67,1.502,0.0072,13592.9,97.09,2149,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,232,9495,35.03,41.16,0.284,0.417,0.86,1.502,0.0087,13979.6,97.07,2147,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,233,9606,27.61,35.28,0.241,0.39,0.8,1.503,0.0082,13127.3,97.06,2148,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,234,8896,32.35,40.61,0.13,0.403,0.63,1.503,0.0069,13640.5,97.05,2148,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,235,9209,35.23,46.59,0.258,0.439,0.82,1.904,0.0084,14889.5,97.04,2145,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,236,9979,33.08,44.38,0.181,0.451,0.71,1.504,0.0075,15373.5,97.03,2144,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,237,9977,28.38,40.6,0.25,0.441,0.81,1.505,0.0083,15088.2,97.01,2143,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,238,9910,32.85,40.15,0.236,0.354,0.79,1.505,0.0082,12157.4,97.0,2144,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,239,9566,32.34,39.48,0.189,0.419,0.72,1.505,0.0076,14457.9,96.99,2144,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,240,9910,33.54,43.87,0.171,0.407,0.69,1.506,0.0074,14102.1,96.98,2144,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,241,10454,31.47,39.44,0.142,0.49,0.65,1.506,0.0071,17053.0,96.97,2143,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,242,9552,34.37,43.76,0.162,0.395,0.68,1.507,0.0073,13813.8,96.96,2142,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,243,9729,32.94,40.28,0.202,0.432,0.74,1.507,0.0078,15178.1,96.94,2141,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,244,9598,35.44,40.47,0.196,0.399,0.73,1.507,0.0077,14056.0,96.93,2140,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,245,9434,27.03,39.83,0.131,0.455,0.63,1.508,0.007,16094.2,96.92,2139,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,246,9543,25.12,37.09,0.181,0.441,0.7,1.508,0.0076,15668.0,96.91,2139,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,247,10813,32.3,39.95,0.186,0.368,0.71,1.509,0.0076,13117.9,96.9,2140,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,248,10252,33.96,40.84,0.195,0.374,0.73,1.509,0.0077,13391.3,96.89,2141,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,249,9825,31.59,39.06,0.185,0.475,0.71,1.509,0.0076,17103.1,96.87,2139,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,250,10468,25.82,32.56,0.246,0.434,0.8,1.51,0.0084,15672.0,96.86,2138,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,251,9706,31.47,38.82,0.158,0.424,0.67,1.51,0.0073,15393.8,96.85,2139,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,252,10868,28.26,40.01,0.246,0.501,0.8,1.511,0.0084,18224.3,96.83,2136,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,253,10650,36.31,49.0,0.246,0.444,0.8,1.911,0.0084,16247.2,96.82,2132,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,254,10734,29.74,41.31,0.128,0.435,0.62,1.512,0.007,15960.1,96.81,2131,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,255,10838,29.98,37.38,0.216,0.458,0.76,1.512,0.008,16862.6,96.79,2130,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,256,10684,28.25,40.32,0.212,0.419,0.75,1.513,0.008,15485.7,96.78,2130,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,257,10190,28.81,36.31,0.17,0.488,0.69,1.513,0.0075,18118.7,96.77,2128,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,258,10707,31.72,35.77,0.199,0.43,0.73,1.514,0.0079,16014.9,96.76,2128,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,259,9919,35.34,47.84,0.242,0.387,0.8,1.914,0.0084,14472.4,96.74,2127,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,260,11133,32.95,43.3,0.125,0.404,0.62,1.514,0.007,15165.8,96.73,2127,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,261,11244,38.99,51.2,0.077,0.425,0.55,1.915,0.0064,16044.1,96.72,2123,1
EV-137,Tesla Model Y Long Range,NMC 811,78.1,262,11212,30.36,37.72,0.251,0.462,0.81,1.515,0.0085,17502.3,96.7,2121,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,263,10341,36.22,47.49,0.298,0.452,0.88,1.916,0.0091,17187.5,96.68,2116,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,264,11222,35.88,39.96,0.251,0.431,0.81,1.517,0.0085,16428.8,96.67,2113,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,265,10811,31.52,37.48,0.196,0.408,0.73,1.517,0.0079,15609.7,96.66,2113,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,266,10803,35.32,39.86,0.192,0.417,0.72,1.517,0.0078,16014.6,96.64,2112,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,267,11085,36.57,41.16,0.228,0.422,0.77,1.518,0.0082,16270.2,96.63,2109,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,268,10390,29.81,41.21,0.185,0.412,0.71,1.518,0.0077,15949.1,96.62,2109,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,269,10273,34.66,41.89,0.233,0.409,0.78,1.519,0.0083,15903.7,96.6,2107,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,270,10711,34.51,42.29,0.231,0.472,0.78,1.519,0.0083,18419.5,96.59,2104,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,271,11797,32.85,41.84,0.263,0.398,0.83,1.52,0.0087,15582.3,96.58,2104,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,272,10612,28.66,35.83,0.24,0.437,0.79,1.52,0.0084,17167.3,96.57,2103,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,273,11960,28.62,36.56,0.155,0.476,0.67,1.521,0.0074,18762.4,96.55,2102,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,274,11422,31.82,36.0,0.217,0.4,0.76,1.521,0.0082,15849.1,96.54,2102,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,275,11395,28.03,39.08,0.157,0.423,0.67,1.521,0.0074,16823.8,96.53,2102,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,276,11550,28.3,32.77,0.125,0.452,0.62,1.522,0.0071,18031.7,96.52,2102,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,277,10555,34.19,40.9,0.218,0.4,0.76,1.522,0.0082,16002.4,96.51,2101,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,278,11639,31.61,39.46,0.227,0.397,0.77,1.523,0.0083,15951.4,96.5,2102,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,279,11569,30.12,37.59,0.203,0.404,0.74,1.523,0.008,16278.9,96.49,2102,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,280,11086,32.39,38.42,0.168,0.439,0.68,1.523,0.0076,17752.7,96.47,2101,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,281,11708,34.86,44.37,0.114,0.442,0.6,1.524,0.007,17926.6,96.46,2100,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,282,10779,32.26,40.95,0.206,0.466,0.74,1.524,0.0081,18999.1,96.45,2098,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,283,11245,29.7,42.5,0.179,0.439,0.7,1.525,0.0078,17956.4,96.43,2098,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,284,10936,38.95,49.45,0.116,0.375,0.61,1.925,0.007,15401.1,96.42,2095,1
EV-137,Tesla Model Y Long Range,NMC 811,78.1,285,11551,32.4,43.89,0.191,0.413,0.72,1.526,0.0079,16999.7,96.41,2095,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,286,12423,31.02,36.84,0.212,0.356,0.75,1.526,0.0082,14713.1,96.4,2096,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,287,12128,29.8,39.19,0.232,0.373,0.78,1.526,0.0084,15460.8,96.39,2097,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,288,11561,31.48,41.2,0.173,0.429,0.69,1.527,0.0077,17864.6,96.38,2097,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,289,11466,29.9,34.46,0.084,0.383,0.56,1.527,0.0066,15979.7,96.37,2098,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,290,12441,30.35,42.07,0.165,0.415,0.68,1.527,0.0076,17374.1,96.36,2098,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,291,12126,30.21,38.92,0.258,0.412,0.82,1.528,0.0087,17316.6,96.35,2098,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,292,11470,33.91,46.81,0.199,0.465,0.73,1.928,0.008,19622.4,96.33,2096,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,293,11939,31.78,37.47,0.183,0.412,0.71,1.529,0.0078,17421.2,96.32,2096,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,294,12618,31.41,35.91,0.249,0.391,0.81,1.529,0.0087,16588.1,96.31,2096,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,295,11492,38.6,50.42,0.24,0.39,0.79,1.93,0.0086,16616.0,96.29,2093,1
EV-137,Tesla Model Y Long Range,NMC 811,78.1,296,11437,29.18,41.63,0.327,0.429,0.92,1.53,0.0096,18353.8,96.28,2092,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,297,12724,27.59,38.4,0.126,0.424,0.62,1.531,0.0072,18214.1,96.27,2092,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,298,12110,32.78,37.32,0.186,0.382,0.71,1.531,0.0079,16467.1,96.26,2092,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,299,13133,30.27,42.19,0.159,0.398,0.67,1.531,0.0076,17187.8,96.25,2093,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,300,12495,39.08,44.99,0.157,0.488,0.67,1.532,0.0076,21148.4,96.23,2086,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,301,12656,41.66,51.74,0.14,0.409,0.64,1.933,0.0074,17786.9,96.21,2080,1
EV-137,Tesla Model Y Long Range,NMC 811,78.1,302,12649,29.69,38.94,0.216,0.445,0.76,1.533,0.0083,19416.6,96.2,2079,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,303,11612,36.07,43.97,0.367,0.427,0.98,1.534,0.0101,18702.5,96.18,2075,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,304,13308,27.31,40.69,0.062,0.469,0.53,1.534,0.0065,20592.7,96.17,2074,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,305,12373,29.46,35.97,0.224,0.46,0.77,1.535,0.0084,20249.7,96.15,2073,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,306,11731,36.33,44.89,0.185,0.469,0.71,1.535,0.008,20731.9,96.14,2069,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,307,12414,29.6,40.45,0.215,0.386,0.76,1.536,0.0083,17121.1,96.13,2070,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,308,12917,29.9,39.22,0.164,0.418,0.68,1.536,0.0077,18600.1,96.11,2070,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,309,12696,31.63,43.84,0.149,0.442,0.66,1.536,0.0075,19717.2,96.1,2069,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,310,13134,30.47,42.8,0.285,0.402,0.86,1.537,0.0092,17997.1,96.09,2069,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,311,12149,22.98,31.11,0.202,0.414,0.74,1.537,0.0082,18602.8,96.08,2069,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,312,13173,26.88,32.58,0.162,0.407,0.68,1.538,0.0077,18359.1,96.07,2069,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,313,13432,30.67,44.57,0.273,0.481,0.84,1.538,0.0091,21766.3,96.06,2067,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,314,13284,30.58,41.8,0.156,0.454,0.67,1.538,0.0077,20594.2,96.04,2067,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,315,13199,33.76,38.46,0.22,0.424,0.76,1.539,0.0084,19282.5,96.03,2065,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,316,13133,34.62,43.53,0.252,0.4,0.81,1.539,0.0088,18282.7,96.02,2064,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,317,13884,29.61,38.93,0.117,0.413,0.61,1.54,0.0072,18900.2,96.01,2065,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,318,12703,28.52,39.59,0.21,0.391,0.75,1.54,0.0083,17962.6,96.0,2065,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,319,12285,28.78,33.56,0.211,0.39,0.75,1.54,0.0083,17969.3,95.99,2065,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,320,12670,31.2,44.61,0.187,0.426,0.71,1.541,0.0081,19702.5,95.98,2065,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,321,13343,24.31,29.79,0.206,0.387,0.74,1.541,0.0083,17951.6,95.97,2066,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,322,13149,38.81,51.05,0.221,0.46,0.76,1.942,0.0085,21404.7,95.95,2060,1
EV-137,Tesla Model Y Long Range,NMC 811,78.1,323,12725,34.36,43.66,0.149,0.405,0.66,1.542,0.0076,18917.5,95.93,2059,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,324,13405,38.25,45.64,0.296,0.451,0.88,1.943,0.0094,21114.2,95.91,2054,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,325,12600,34.91,40.43,0.192,0.441,0.72,1.544,0.0082,20691.4,95.9,2052,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,326,13485,32.24,36.67,0.226,0.433,0.77,1.544,0.0086,20372.7,95.89,2051,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,327,12469,32.88,42.16,0.24,0.47,0.79,1.544,0.0087,22184.3,95.87,2049,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,328,12915,30.95,35.58,0.139,0.417,0.64,1.545,0.0075,19741.3,95.86,2049,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,329,12533,37.36,49.14,0.265,0.434,0.83,1.945,0.0091,20612.5,95.84,2045,1
EV-137,Tesla Model Y Long Range,NMC 811,78.1,330,13950,31.0,40.47,0.171,0.456,0.69,1.546,0.0079,21759.2,95.83,2044,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,331,13247,32.75,44.03,0.095,0.446,0.58,1.546,0.007,21310.2,95.82,2044,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,332,13096,30.15,40.75,0.144,0.475,0.65,1.547,0.0076,22772.8,95.81,2043,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,333,13460,34.2,44.43,0.211,0.419,0.75,1.547,0.0084,20152.2,95.79,2041,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,334,13864,32.39,38.65,0.17,0.358,0.69,1.548,0.0079,17254.5,95.78,2043,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,335,12759,32.28,45.2,0.179,0.48,0.7,1.948,0.008,23245.9,95.77,2041,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,336,14733,33.42,42.79,0.201,0.459,0.74,1.548,0.0083,22288.3,95.76,2039,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,337,14470,23.38,28.84,0.254,0.406,0.81,1.549,0.009,19791.5,95.75,2039,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,338,14717,31.37,41.18,0.217,0.467,0.76,1.549,0.0085,22823.7,95.73,2038,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,339,13063,34.03,50.43,0.23,0.433,0.78,1.951,0.0337,21217.1,95.7,2025,1
EV-137,Tesla Model Y Long Range,NMC 811,78.1,340,14609,30.55,35.13,0.183,0.405,0.71,1.551,0.0081,19894.3,95.69,2026,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,341,13078,26.94,33.56,0.189,0.47,0.72,1.551,0.0082,23155.7,95.68,2024,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,342,14794,37.64,49.8,0.107,0.428,0.59,1.952,0.0072,21134.8,95.66,2021,1
EV-137,Tesla Model Y Long Range,NMC 811,78.1,343,14213,33.94,39.95,0.169,0.473,0.69,1.552,0.008,23426.3,95.65,2019,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,344,14698,30.84,41.29,0.139,0.451,0.64,1.553,0.0076,22407.3,95.63,2019,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,345,14417,33.81,46.92,0.21,0.419,0.75,1.953,0.0085,20876.7,95.62,2018,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,346,14918,27.37,39.1,0.179,0.434,0.7,1.554,0.0081,21695.3,95.61,2018,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,347,14986,27.83,41.41,0.28,0.387,0.85,1.554,0.0093,19389.3,95.6,2018,0
EV-137,Tesla Model Y Long Range,NMC 811,78.1,348,14228,24.81,36.86,0.185,0.364,0.71,1.554,0.0082,18309.8,95.59,2019,0
